id,screen_name,created_at,retweeted,text
1388529720468426754,djkhaled,2021-05-01 16:24:17+00:00,False,"WHERE YOU COME FROM VIDEO out now on @vevo !! 

Let’s be CLEAR! All these artists have NEVER collaborated on one re… https://t.co/fJnMvvglKE"
1388511112149315593,djkhaled,2021-05-01 15:10:21+00:00,False,RT @IAmAshKash: 🐐🐐🐐🐐
1388510748993851398,djkhaled,2021-05-01 15:08:54+00:00,False,RT @tha_karim: Been bumpin @djkhaled album this AM. He Bodies another one.... Sorry Not Sorry...Wow....🔥🔥 LEGENDARY VERSES...
1388510645113573379,djkhaled,2021-05-01 15:08:29+00:00,False,THIS IS MY YEAR !!!!!!!!!!!!!!! @aboogievsartist let’s go !!!!!!😤😤😤😤🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 @richforever @bigsean… https://t.co/6TJ4ETNQT5
1388506654203858945,djkhaled,2021-05-01 14:52:38+00:00,False,RT @JoelNarmer: Nah that @djkhaled “Body in Motion” Record is insane. 🔥🔥
1388506541431693312,djkhaled,2021-05-01 14:52:11+00:00,False,RT @wayneofficial13: @iamcardib @djkhaled 🔥🔥
1388506321620766722,djkhaled,2021-05-01 14:51:18+00:00,False,RT @Danielleeee_23: So far I’ve only listened to three songs on the new @djkhaled album and Body in Motion is up there. Excited to finish t…
1388506250909003780,djkhaled,2021-05-01 14:51:02+00:00,False,RT @tvacchio2: This album is toooo fucking good all the different kinds of artists and moods 🙌🙌🙌🙏🙏@djkhaled
1388506201374306309,djkhaled,2021-05-01 14:50:50+00:00,False,RT @empress_cryss: sorry not sorry x @djkhaled @Nas #JAYZ #JamesFauntleroy on BBC repeat ✨🤞🏽
1388506137289494528,djkhaled,2021-05-01 14:50:34+00:00,False,"RT @CreativeHiphop_: Stream @djkhaled’s new album #KHALEDKHALED f. Nas, Jay-Z, Justin Bieber, Justin Timberlake, Migos, Lil Wayne, Cardi B…"
1388505986051215363,djkhaled,2021-05-01 14:49:58+00:00,False,"FAN LUV LETS GO !!!!! 
KHALED KHALED #1 in 41 countries 🌎
@wethebestmusic @rocnation @epicrecords 
KHALED KHALED AV… https://t.co/qaGzKae5Md"
1388504193607024640,djkhaled,2021-05-01 14:42:51+00:00,False,RT @MuzzledAmerica: @djkhaled we need the footage of @Diddy in the booth screaming “me that’s who!!”
1388503870834364418,djkhaled,2021-05-01 14:41:34+00:00,False,"RT @RomeoIntl1: @djkhaled thank you 
I NEEDED that #JayZ &amp; #Nas collab."
1388370660284583936,djkhaled,2021-05-01 05:52:14+00:00,False,RT @BustaRhymes: IT’S A CELEBRATION!! @djkhaled #KHALEDKHALED OUT NOW!! https://t.co/BzJG8LaEBU
1388360029196230660,djkhaled,2021-05-01 05:10:00+00:00,False,"RT @c_elam4: @djkhaled
@justinbieber
@21savage
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
https://t.co/CKsiwBnuDH"
1388349823988998145,djkhaled,2021-05-01 04:29:26+00:00,False,RT @THEREALSWIZZZ: When the zone just hit ya head top!!!!!! @djkhaled  @iamcardib BX.    zoneeeee!!!!! https://t.co/NHL17P7HtX
1388343336256385025,djkhaled,2021-05-01 04:03:40+00:00,False,"RT @JDBAnalytics: .@djkhaled's ""Let It Go"" featuring @justinbieber &amp; @21savage has entered Top 5 on US' Apple Music! 🇺🇲"
1388331938482696201,djkhaled,2021-05-01 03:18:22+00:00,False,"RT @talkofthecharts: ""I Did It"" by @djkhaled ft. @PostMalone, @DaBabyDaBaby, @theestallion, &amp; @lilbaby4PF is now in the top 5 on US Apple M…"
1388331875257683969,djkhaled,2021-05-01 03:18:07+00:00,False,"RT @JBieberCharts: Apple Music US:

#5. “LET IT GO” — @djkhaled, @justinbieber &amp; @21savage (+5) *new peak*

 https://t.co/hEAePTsYlm"
1388331632575369217,djkhaled,2021-05-01 03:17:09+00:00,False,"RT @BigSean: Momma worked 2 jobs at once for half her life, 
She prayed to God and I was the reply, 
This that hard work dedication shit yo…"
1388270861245980675,djkhaled,2021-04-30 23:15:40+00:00,False,HITS ONLY! #KHALEDKHALED now on @amazonmusic https://t.co/i0QEoULsJe https://t.co/dQ0gVmjsiw
1388269888897273861,djkhaled,2021-04-30 23:11:48+00:00,False,"Bless up @youtubemusic #KHALEDKHALED AVAILABLE NOW 
https://t.co/KLPiMv29u9 https://t.co/wL1qun1Ckn"
1388268376980656133,djkhaled,2021-04-30 23:05:48+00:00,False,NEW ARRIVAL ALERT!! #KHALEDKHALED NOW ON @TIDAL https://t.co/oJVx1nW0Ey https://t.co/86TniiUdjK
1388267260310065154,djkhaled,2021-04-30 23:01:22+00:00,False,.@AppleMusic #NewMusicDaily #KHALEDKHALED  https://t.co/s4kGyo3Zmu https://t.co/2I80fShkTF
1388267255608250370,djkhaled,2021-04-30 23:01:21+00:00,False,Bless up @AppleMusic !! Go listen to #KHALEDKHALED ON @AppleMusic NOW! BREAK THE SERVER #RapLife… https://t.co/UGHHqWkkQW
1388265619615850497,djkhaled,2021-04-30 22:54:51+00:00,False,"#KHALEDKHALED NOW ON @Spotify !! LETS GO!! #NMF 
https://t.co/wmvN0j5Rqt https://t.co/ScYhiSmOyJ"
1388261609416577027,djkhaled,2021-04-30 22:38:54+00:00,False,"RT @pandoramusic: Another one (or 14) hits from @djkhaled packed with collabs from @justinbieber, @theestallion, @lilbaby4PF, @DaBabyDaBaby…"
1388248174133927950,djkhaled,2021-04-30 21:45:31+00:00,False,"WHERE YOU COME FROM 🇯🇲 
@djkhaled @bujubanton @capletonmusic @grunggaadzilla video tomorrow ! Bless up… https://t.co/pkMuTyx1mc"
1388244043373625344,djkhaled,2021-04-30 21:29:06+00:00,False,RT @ChillaMoran: Nas &amp; Jay Z snapped ! https://t.co/R1WE8DrfzL
1388243993968979979,djkhaled,2021-04-30 21:28:55+00:00,False,RT @nay_apex: DJ Khaled really got Nas and Jay Z to deliver crazy verses on Sorry Not Sorry https://t.co/yGFKAaQC0p
1388243874146041860,djkhaled,2021-04-30 21:28:26+00:00,False,"RT @freddie1v1v: Oh Jay, Jay Z, yee who does rap effortless in an elite way. A masterpiece from HOV to DJ Khaled. https://t.co/lctYtOq8EM"
1388243848728662021,djkhaled,2021-04-30 21:28:20+00:00,False,"RT @LuyandaNothile: Jay Z: that's a triple B, can't forget 'bout the other B
Beyoncé: Heyy https://t.co/mslGvf3tBH"
1388243799642722310,djkhaled,2021-04-30 21:28:08+00:00,False,RT @lwanelersa: Guys Jay Z is the best fuck😳😳😳😳😳😳😳😳😳 https://t.co/onIOAUmjLg
1388243140562272258,djkhaled,2021-04-30 21:25:31+00:00,False,RT @j_smoooth23: That new @djkhaled @MeekMill I Can Have It All song almost made me shed a tear man. Long live snupe. 🥲
1388232278275510272,djkhaled,2021-04-30 20:42:21+00:00,False,"When my brother @justinbieber sent me the vocals OH MY GOD 🤯🤯🤯🤯 

and then when we added that @21savage 🤯🤯🤯 OH MY G… https://t.co/kIsNQkpiEm"
1388230387890102272,djkhaled,2021-04-30 20:34:51+00:00,False,https://t.co/jYS2OVY6A6
1388226920874188808,djkhaled,2021-04-30 20:21:04+00:00,False,KHALED KHALED AVAILABLE EVERYWHERE BODY AND MOTION!!! @lilbaby @roddyricch @brysontiller 🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/QGEvN7m5qp
1388226089332445188,djkhaled,2021-04-30 20:17:46+00:00,False,KHALED KHALED AVAILABLE EVERYWHERE BODY AND MOTION!!! @lilbaby @roddyricch @brysontiller 🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/abQmgWTFnI
1388223244759707648,djkhaled,2021-04-30 20:06:28+00:00,False,"I DID IT!! 

#KHALEDKHALED OUT NOW 

https://t.co/tVOkgrSmHc https://t.co/QsNH0iESe6"
1388222146468581379,djkhaled,2021-04-30 20:02:06+00:00,False,RT @MikeAdamOnAir: #KHALEDKHALED by @DJKhaled hits NUMBER ONE on US Apple Music!!! Congrats! https://t.co/IenlRdr4yI
1388222056886591491,djkhaled,2021-04-30 20:01:44+00:00,False,RT @IAmAshKash: @djkhaled YOU GAVE US ANOTHER ONE 🙌🏽
1388221132394872836,djkhaled,2021-04-30 19:58:04+00:00,False,"BIG PAPER 🔥🔥🔥🔥🔥
#KHALEDKHALED 
 
@iamcardib 

https://t.co/tVOkgrSmHc https://t.co/c3sDqmdJV7"
1388219911747612673,djkhaled,2021-04-30 19:53:13+00:00,False,"KEEP GOING @lilbaby4PF @lildurk 

#KHALEDKHALED 

https://t.co/tVOkgrSmHc https://t.co/9m59wPuwdV"
1388197948622835712,djkhaled,2021-04-30 18:25:57+00:00,False,JAY and NAS on one record has been a lifelong dream! And I’m so glad it happened the way it did!TRUE brotherhood! A… https://t.co/YxXxm0N1ot
1388172809151696897,djkhaled,2021-04-30 16:46:03+00:00,False,RT @billboard: .@DJKhaled gives Billboard the inside scoop on what it was like working with Roddy Ricch for his new album 'Khaled Khaled.'…
1388170347803971594,djkhaled,2021-04-30 16:36:16+00:00,False,"RT @HipHopDX: Lil Baby reacts to JAY-Z's triple b bar on ""Sorry Not Sorry""

⏩ MORE: https://t.co/MI4lCoo14f https://t.co/bWcgsFj4c2"
1388170309774331907,djkhaled,2021-04-30 16:36:07+00:00,False,RT @Dude_Br0: LETS GO!!!!!
1388169191992307712,djkhaled,2021-04-30 16:31:40+00:00,False,RT @Offthatsalah: The first 14 songs of the Billboard are going to be the 14 songs on @djkhaled new album #DJKhaled #KHALEDKHALED just watc…
1388168465656201219,djkhaled,2021-04-30 16:28:47+00:00,False,RT @toulaclipse: @djkhaled dis shit fire my nigga 🔥
1388168359649452033,djkhaled,2021-04-30 16:28:22+00:00,False,"RT @thugrazzi: #another1 

KHALED KHALED 💿

WHAT A TIME TO BE ALIVE 🍃🤲🏿
#WeTheBest
@djkhaled https://t.co/vAgdwO8Djd"
1388168234575167492,djkhaled,2021-04-30 16:27:52+00:00,False,RT @Offthatsalah: @djkhaled is the only artist than can make every album better than the last one #DJKhaled #KHALEDKHALED 🔥🔥🔥
1388168027397578754,djkhaled,2021-04-30 16:27:03+00:00,False,RT @thatgrungelyn: @djkhaled #KHALEDKHALED 💚💚 https://t.co/lzmjVasfgE
1388167930681118720,djkhaled,2021-04-30 16:26:40+00:00,False,RT @ElevatedSweets: @djkhaled’s new album is 🔥🔥
1388167921659256835,djkhaled,2021-04-30 16:26:38+00:00,False,"RT @HigorKilll: This new @djkhaled album is so good, an absolutely masterpiece, every song is so addictive, this is in my top 5 albums of a…"
1388167861605216256,djkhaled,2021-04-30 16:26:23+00:00,False,RT @colinmalemia: Thank @djkhaled  for @justinbieber  and @21savage  Collab🔥
1388167845574492163,djkhaled,2021-04-30 16:26:19+00:00,False,RT @theSsandeep: This Man  @djkhaled   Gonna Rock the world 🌎
1388167717451091968,djkhaled,2021-04-30 16:25:49+00:00,False,"RT @TimSonRoger: Here’s a song for you… WE GOING CRAZY (feat. H.E.R. &amp; Migos) by DJ Khaled. @djkhaled @Migos
https://t.co/ZqYKzJdfvN. That…"
1388167633195909123,djkhaled,2021-04-30 16:25:29+00:00,False,RT @tetemariee_: Imagine waking up to someone like @djkhaled and hearing all these positive affirmations every morning. 💙
1388167610207031307,djkhaled,2021-04-30 16:25:23+00:00,False,RT @mpumuzokhumalo4: @djkhaled i did it @PostMalone @theestallion @lilbaby4PF and @DaBabyDaBaby 🔥🔥🔥on repeat 🙌🏾
1388167594126057478,djkhaled,2021-04-30 16:25:20+00:00,False,RT @LarryReidLive: @iamcardib said “I get Big paper so I deal with big haters -  got it out the mud they ain’t do me no favors” She then sa…
1388167525209358349,djkhaled,2021-04-30 16:25:03+00:00,False,"RT @GoatPosty: ""I did it"" out now! @djkhaled @PostMalone @theestallion @DaBabyDaBaby @lilbaby4PF https://t.co/12qJI5eeEh"
1388167393160089600,djkhaled,2021-04-30 16:24:32+00:00,False,RT @ZAGGAMUSIC: @djkhaled the album is KRAZY!!! #SorryNotSorry
1388167372184424449,djkhaled,2021-04-30 16:24:27+00:00,False,RT @Aguatabreed: @djkhaled Mehn this album is straight out of the holy mountain.. On repeat 🔂
1388167301632077825,djkhaled,2021-04-30 16:24:10+00:00,False,RT @GirlinLuvMaze: @djkhaled legend things👏🏼👏🏼
1388167148799991815,djkhaled,2021-04-30 16:23:33+00:00,False,RT @OvaWise_1: @djkhaled So were did you get all this idea to assemble all this Top-tier on the album .God Is Great🙏#DJKhaled #SorryNotSorr…
1388167031955116034,djkhaled,2021-04-30 16:23:05+00:00,False,RT @itsbruninho1: The new album by @djkhaled is so addictive 🔥🔥
1388167017530896387,djkhaled,2021-04-30 16:23:02+00:00,False,RT @benlotto_: This nigga @djkhaled album look like its bout to be 🔥👀
1388166998966870020,djkhaled,2021-04-30 16:22:58+00:00,False,RT @whyhighc: @djkhaled really got @justinbieber and @21savage on a track together. There is no combination too wild for this man. 🐐🐐🐐
1388166967480172549,djkhaled,2021-04-30 16:22:50+00:00,False,RT @thickhomieloso: @djkhaled gave me goosebumps this morning 🙏 #LION https://t.co/Upz9gxwUUq
1388166930977144832,djkhaled,2021-04-30 16:22:41+00:00,False,"RT @nee_dles: @djkhaled’s albums are always top notch, I didn’t expect less."
1388166915676323850,djkhaled,2021-04-30 16:22:38+00:00,False,RT @Hans_VD_Sluiss: Loving that Nas ft Jay Z track on @djkhaled 's album. Both rappers killing it. Classic 🔥🔥
1388166783819988996,djkhaled,2021-04-30 16:22:06+00:00,False,RT @thebaddiequeen_: @djkhaled and @iamcardib #BigPaper 🔥🔥🔥🔥🔥🔥🔥🔥🔥
1388166770930995202,djkhaled,2021-04-30 16:22:03+00:00,False,RT @killahcass: @djkhaled album is 🔥🔥🔥🔥😍
1388166716484722688,djkhaled,2021-04-30 16:21:50+00:00,False,RT @AjFVO27: Sorry not sorry don’t mind me........ @djkhaled 🔥
1388166684838666241,djkhaled,2021-04-30 16:21:43+00:00,False,RT @ezeubaja: @djkhaled he did it. My super hero. 😎
1388166626122649600,djkhaled,2021-04-30 16:21:29+00:00,False,RT @CeaseInTheBLDG: @djkhaled EWWWW🔥🔥🔥🔥🔥‼️‼️‼️
1388166574822076420,djkhaled,2021-04-30 16:21:16+00:00,False,RT @forrybusiiness: @djkhaled ft @21savage &amp; @justinbieber LET IT GO 10/10 record so solid 🔥 🔥 🔥 🔥 🔥
1388166561790320640,djkhaled,2021-04-30 16:21:13+00:00,False,RT @TheRealLilEdd: @iamcardib Big Paper 🤧🔥🔥 @djkhaled
1388166299801505797,djkhaled,2021-04-30 16:20:11+00:00,False,RT @pavsy94: This @djkhaled album is fire  🔥🔥
1388166243337842704,djkhaled,2021-04-30 16:19:57+00:00,False,RT @Bennyblacque: @djkhaled album is 🔥🔥🔥 “sorry not sorry” totally my best rn
1388166210756485120,djkhaled,2021-04-30 16:19:50+00:00,False,"RT @realdrjacksonjr: If I were looking to create the perfect playlist of summer bangers, I’d just put on @djkhaled KHALED KHALED and call i…"
1388166149980966912,djkhaled,2021-04-30 16:19:35+00:00,False,RT @VINCEDAGAWD_: @djkhaled Is one of the smartest artists/Producers... He’s done it again another Classic he just knows how to make sure t…
1388166104854548482,djkhaled,2021-04-30 16:19:24+00:00,False,"RT @theonlyebbs: Tay Keith &amp; DJ Khaled y’all did something with that beat on Every Chance I Get, sheeesh 🔥 @taykeith @djkhaled"
1388166087011885056,djkhaled,2021-04-30 16:19:20+00:00,False,"RT @itsbruninho1: @djkhaled ""Let It Go is"" it's such a good song, you with Justin always bringing music of great qualities. 🔥"
1388166025309523974,djkhaled,2021-04-30 16:19:05+00:00,False,RT @NathanTeplitzky: @djkhaled I see you using Eric Clapton’s - Layla as a sample in i did it 🔥🔥
1388166004765773826,djkhaled,2021-04-30 16:19:01+00:00,False,RT @icanonlybe_Mel: Man @brysontiller and @djkhaled don’t miss sheesh 🔥🔥
1388165988387069955,djkhaled,2021-04-30 16:18:57+00:00,False,RT @JRic55555: @djkhaled Masterpiece. https://t.co/Dy8AH9yl3c
1388165927682838536,djkhaled,2021-04-30 16:18:42+00:00,False,RT @YolyMarmol: @djkhaled really got ANOTHER ONE ☝️
1388165889770631168,djkhaled,2021-04-30 16:18:33+00:00,False,"RT @official_kairol: we love to see it🔥
@djkhaled &amp; @iamcardib https://t.co/HunPjDoOa2"
1388165853775028226,djkhaled,2021-04-30 16:18:25+00:00,False,RT @thebaddiequeen_: @djkhaled this song with @Nas &amp; Jay-Z 🔥🔥🔥🔥🔥🔥#SorryNotSorry #KHALEDKHALED
1388165810372362240,djkhaled,2021-04-30 16:18:14+00:00,False,RT @_Balladd_: This @djkhaled album is sounding 🔥🔥
1388165786318028802,djkhaled,2021-04-30 16:18:08+00:00,False,RT @YaBoyIsaac: @djkhaled sampled one of my favorite songs! 🔥🔥🔥 shoutout @GhostfaceKillah ! https://t.co/YozZCyrXm4
1388165752323256320,djkhaled,2021-04-30 16:18:00+00:00,False,RT @Offthatsalah: @djkhaled has the album of the summer 🔥🤲🏼 #DJKhaled #KHALEDKHALED
1388165715702820869,djkhaled,2021-04-30 16:17:52+00:00,False,RT @MyNameIs_DRE: We need a video ⁦@djkhaled⁩ ⁦@iamcardib⁩ 🔥🔥🔥 https://t.co/bY4kozNysk
1388165684648194051,djkhaled,2021-04-30 16:17:44+00:00,False,"RT @sagkng: “I son bitches, move kulture out the car seat. Got these hoes nervous I can spit it to they heartbeat.” -Big Bardi @iamcardib @…"
1388165636627574791,djkhaled,2021-04-30 16:17:33+00:00,False,RT @kodaklens: Can’t forget bout the other B 🤚🏽@lilbaby4PF https://t.co/4LumY5z4h7
1388165181272887297,djkhaled,2021-04-30 16:15:44+00:00,False,"RT @chewieeski: @djkhaled ""where you come from"" was the best song in my opinion. Fire album broo"
1388165066852388874,djkhaled,2021-04-30 16:15:17+00:00,False,RT @dreamsfinancia1: I love the album @djkhaled 🔥🔥🔥🔥🔥
1388165004294303746,djkhaled,2021-04-30 16:15:02+00:00,False,RT @MzKiaara: Not one song was skipped. Give this man his 🌹🌹 while he is here @djkhaled. Every artist ATE 🔥🔥🔥 #Anotherone
1388164981561204737,djkhaled,2021-04-30 16:14:57+00:00,False,RT @FutuRychofisyel: @djkhaled 🔑 #AnotherOne Thank You 🔥🙏🏾👑 #KHALEDKHALED 📀
1388164936635912194,djkhaled,2021-04-30 16:14:46+00:00,False,RT @_luvmaricella: We Going Crazy a Summer anthem! 👏🏼 @djkhaled @Migos @HERMusicx
1388164921972740097,djkhaled,2021-04-30 16:14:42+00:00,False,"RT @randimonaa: The best thing about @djkhaled album is Beyoncé saying, “hey”"
1388164881573154816,djkhaled,2021-04-30 16:14:33+00:00,False,RT @Shazam: Celebrating @djkhaled as our Artist of the Week! Stream #KHALEDKHALED &amp; his most Shazamed songs on @AppleMusic: https://t.co/IG…
1388164825998630914,djkhaled,2021-04-30 16:14:20+00:00,False,RT @PRAY_IV_10: Nah @djkhaled Definitely just dropped a #Classic Another 🔑
1388164787159326721,djkhaled,2021-04-30 16:14:10+00:00,False,RT @SaraCorinne_: By far @djkhaled best album...
1388164775914389507,djkhaled,2021-04-30 16:14:08+00:00,False,RT @OmbsEmiira: Have you seen that @sorrynotsorry @djkhaled @sc @Nas yet?😲🔥🔥💯
1388164669160964097,djkhaled,2021-04-30 16:13:42+00:00,False,RT @nori_alba: I CAN HAVE IT ALL &amp; JUST BE on the Khaled Khaled album 🤯 that Ghostface sample goosebumps @djkhaled
1388164637452025856,djkhaled,2021-04-30 16:13:35+00:00,False,"RT @Aquariuskaludzu: I'm from the ghetto , location 2 seconds from the devil.... 

Sorry not sorry @djkhaled"
1388164601200750593,djkhaled,2021-04-30 16:13:26+00:00,False,"RT @radio_scrobble: ""WE GOING CRAZY (feat. H.E.R. &amp; Migos)"" by @djkhaled #nowplaying #beats1 https://t.co/Rq4icwq6On"
1388164561593896960,djkhaled,2021-04-30 16:13:16+00:00,False,"RT @ChewJore: Can't stop playing: Sorry Not Sorry - @djkhaled, @Nas and Jay-z. 

I think I'm ready to take my company public. This is IPO m…"
1388164544598532097,djkhaled,2021-04-30 16:13:12+00:00,False,"RT @Rabbit_Smallz: Sorry that's another B, Haters still ain't recovered from the other B, huh...That's a Double B, Now that's a triple B ca…"
1388164528211435521,djkhaled,2021-04-30 16:13:09+00:00,False,RT @APetzz: Every chance I get @lilbaby4PF @lildurk @djkhaled  🔥🔥
1388154728589238277,djkhaled,2021-04-30 15:34:12+00:00,False,RT @obbieyung: @djkhaled Khaled Khaled too 🔥🔥🔥🔥🔥 Body In Motion ❤
1388154671882194950,djkhaled,2021-04-30 15:33:59+00:00,False,RT @hoodrich1k: @djkhaled went crazy on dis 1🔥🔥🔥
1388154664445792262,djkhaled,2021-04-30 15:33:57+00:00,False,RT @ThoroughbredVon: Yo this @djkhaled album is going PLATINUM 🔥🔥🔥
1388151962936434689,djkhaled,2021-04-30 15:23:13+00:00,False,RT @ressie_babyy: One thing about Dj Khaled he is going to put a reggae artist on his album https://t.co/lAJPy6ieLt
1388151830455144452,djkhaled,2021-04-30 15:22:41+00:00,False,"RT @SneakerFreeeak: Me when I found out DJ Khaled got Nas and Hov on a track together
 https://t.co/dMZQiJM89P"
1388151742223749129,djkhaled,2021-04-30 15:22:20+00:00,False,RT @Venda_McDreamy: JAY-Z and Nas 🔥🔥🔥🔥🔥Dj Khaled knows who to feature https://t.co/aikneu9GFQ
1388151308000038913,djkhaled,2021-04-30 15:20:37+00:00,False,RT @BmoreLilKey: THE ENTIRE ALBUM 🔥🔥🔥 @djkhaled
1388151252119326724,djkhaled,2021-04-30 15:20:23+00:00,False,RT @NayBleedsGreen: 🗣🗣🗣🗣 That #ShawtyLo mixed w/ Reggae Drums is fucking Insane!!! #WeGoingCrazy on repeat!! S/o to @HERMusicx &amp; @djkhaled…
1388151158024376323,djkhaled,2021-04-30 15:20:01+00:00,False,RT @ltillman95: My god @lilbaby4PF and @lildurk “Every Chance I Get” is so fucking hard!! @djkhaled
1388151026537074692,djkhaled,2021-04-30 15:19:29+00:00,False,"RT @billboard: .@DJKhaled goes all-in with @SC and @Nas in lush ""Sorry Not Sorry"" video https://t.co/plUgKhakZk"
1388148092017553411,djkhaled,2021-04-30 15:07:50+00:00,False,RT @4_evayung: That @djkhaled album sum heat 🔥
1388147750370435076,djkhaled,2021-04-30 15:06:28+00:00,False,RT @Mel_829: What yall think of @djkhaled new album #KHALEDKHALED? Im already loving #IDidIt!!! That's the new anthem!!!!!!!!!!🔥🔥🔥🔥🔥 https:…
1388147700965728256,djkhaled,2021-04-30 15:06:17+00:00,False,"RT @bboy4eva: @djkhaled blastin the new album!!! Fuckin brilliant!!! That joint with H.E.R and that Beanie sample is straight crack!!!!
MAS…"
1388147647689723910,djkhaled,2021-04-30 15:06:04+00:00,False,RT @QuannyWomack: That BODY IN MOTION 👀👀👀👀👀👀👀👀👀👀👀 @djkhaled @brysontiller @lilbaby4PF @RoddyRicch
1388147631843590145,djkhaled,2021-04-30 15:06:00+00:00,False,RT @DiamondGirlKay: That BIG &amp; Puff sample on @djkhaled album w/ @Diddy talkin his shit is 🔥
1388147561853239299,djkhaled,2021-04-30 15:05:43+00:00,False,RT @billboard: .@DJKhaled talks about going to Jamaica and working with iconic dancehall artists for his new album 'Khaled Khaled.' #Billbo…
1388147377228369920,djkhaled,2021-04-30 15:04:59+00:00,False,RT @MeekMill: I can have it all .... I could have it!
1388128684867981313,djkhaled,2021-04-30 13:50:43+00:00,False,RT @offyezzy: @djkhaled did it🔥🔥🔥#KHALEDKHALED
1388128612679921667,djkhaled,2021-04-30 13:50:26+00:00,False,RT @SolitudeOfEnoch: Thank you for album of the year 🙌🏽 @djkhaled
1388128591838433280,djkhaled,2021-04-30 13:50:21+00:00,False,RT @Koranten7: @djkhaled you the best 🔥🔥🔥🔥 #KHALEDKHALED https://t.co/lyeWGO5hLI
1388128563178704900,djkhaled,2021-04-30 13:50:14+00:00,False,RT @RubeDior: @djkhaled Album much needed. . #DJKhaled
1388128514558341122,djkhaled,2021-04-30 13:50:02+00:00,False,RT @jbreeze2020: Nas and Jay told a story how you can invest into your dream to live in your dreams 💯💯💯@djkhaled we needed another one albu…
1388126517683793920,djkhaled,2021-04-30 13:42:06+00:00,False,RT @SupremeNick845: This new @djkhaled album is 🔥🔥🔥
1388126369092182018,djkhaled,2021-04-30 13:41:31+00:00,False,RT @ComplexMusic: The kings have reunited 👑 #KHALEDKHALED https://t.co/vq1zag4TjV
1388125837866713093,djkhaled,2021-04-30 13:39:24+00:00,False,RT @Lord_Biggs: 🔥 @djkhaled dropped his new project https://t.co/La1pg3FogQ
1388125768685916163,djkhaled,2021-04-30 13:39:08+00:00,False,RT @BigPoppyDeem: @djkhaled that I CAN HAVE IT ALL is my new morning anthem💪🏾💯
1388125731285241860,djkhaled,2021-04-30 13:38:59+00:00,False,RT @realmauribandz: This a great Album @djkhaled
1388125496869855236,djkhaled,2021-04-30 13:38:03+00:00,False,"RT @_youssefgamal: BANGER 🔥🔥♫ Now Playing ""LET IT GO (feat. Justin Bieber &amp; 21 Savage)""  on #Anghami by @djkhaled https://t.co/L0Oo9HQr9M"
1388125223078309888,djkhaled,2021-04-30 13:36:57+00:00,False,RT @Omar10812034: @djkhaled #KHALEDKHALED https://t.co/do12zYp2RL
1388125197467852802,djkhaled,2021-04-30 13:36:51+00:00,False,"RT @acmilan: 🔥 @djkhaled just dropped his new album #KHALEDKHALED 🌞 https://t.co/exNlnVMLXF
@RocNation https://t.co/1G7X05LQ2J"
1388125108749885442,djkhaled,2021-04-30 13:36:30+00:00,False,"RT @_quanwilliams7: “Body In Motion” visual loading...
@djkhaled 
#KhaledKhaled https://t.co/ms29xxbQtd"
1388125009051324418,djkhaled,2021-04-30 13:36:06+00:00,False,"RT @TheReal30for30: Meek, Bryson and HER killed this song !!!! GREAT VIBES 😎!!!! DEFINITELY MY FAVORITE SONG ON THIS TRACK. Thank you 🙏🏾 @d…"
1388124907104612359,djkhaled,2021-04-30 13:35:42+00:00,False,RT @misschrisdee: @djkhaled’s Body in Motion will be played at every summer function.
1388124894865633285,djkhaled,2021-04-30 13:35:39+00:00,False,"RT @realgenesisbaby: 🗣 EVERYBODY CAME TO EAT ON @djkhaled #ALBUM! BRO THIS WHOLE PROJECT 🔥FYA🔥

WHAT DID I JUST LISTEN TOO 😱😱 #OOOWWWEEE"
1388115347333689350,djkhaled,2021-04-30 12:57:43+00:00,False,RT @call_her_lexxx: @djkhaled new album is 🔥
1388115337078611971,djkhaled,2021-04-30 12:57:40+00:00,False,RT @Cardi1stCousin: @Migos @djkhaled 🔥🔥🔥
1388115319609253893,djkhaled,2021-04-30 12:57:36+00:00,False,RT @1kingkesh: @djkhaled Body in motion 😍 https://t.co/xqyONx9dhm
1388115262365392896,djkhaled,2021-04-30 12:57:23+00:00,False,RT @Tim08tweets: @djkhaled  did a great job🐐
1388115250680057862,djkhaled,2021-04-30 12:57:20+00:00,False,RT @Cardi1stCousin: @lildurk @lilbaby4PF @djkhaled omg 🔥🔥🔥🔥
1388114829009899529,djkhaled,2021-04-30 12:55:39+00:00,False,RT @therealmogod: @djkhaled @bujubanton That Record Insane 🔥🔥🔥🔥
1388114622184574983,djkhaled,2021-04-30 12:54:50+00:00,False,RT @cocoa_moneidope: @djkhaled was in his bag with this one !!!! 🔥🔥🔥🔥
1388114612155990020,djkhaled,2021-04-30 12:54:48+00:00,False,RT @Cardi1stCousin: @djkhaled is the humble assassin the whole album is 🔥🔥🔥 We love you #KHALEDKHALED
1388114349705809926,djkhaled,2021-04-30 12:53:45+00:00,False,RT @officialodizzy: Bryson Tiller &amp; Cardi B brought the heat  🔥🔥🔥 on #KHALEDKHALED
